""	"Gene.name"	"logFC"	"logCPM"	"F"	"PValue"	"Gene.type"	"Gene.description"	"NCBI.gene..formerly.Entrezgene..ID"	"de"
"ENSMUSG00000035891.16"	"Cerk"	-0.425600486278351	6.24878349963971	1.25951854847969	0.268500522071287	"protein_coding"	"ceramide kinase [Source:MGI Symbol;Acc:MGI:2386052]"	223753	"no_sig"
"ENSMUSG00000061544.13"	"Zfp229"	-0.888101925614042	4.20196584476441	1.25875564871867	0.268643293633311	"protein_coding"	"zinc finger protein 229 [Source:MGI Symbol;Acc:MGI:2679295]"	381067	"no_sig"
"ENSMUSG00000032625.14"	"Thsd7a"	-0.343187859368977	7.54778986129112	1.25831907137611	0.268725039965866	"protein_coding"	"thrombospondin, type I, domain containing 7A [Source:MGI Symbol;Acc:MGI:2685683]"	330267	"no_sig"
"ENSMUSG00000026628.13"	"Atf3"	-1.2335841646668	3.41380184505499	1.25749572878751	0.268879292506151	"protein_coding"	"activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384]"	11910	"no_sig"
"ENSMUSG00000015697.14"	"Setdb1"	-0.873917719417167	4.02973453247686	1.25710277350403	0.268952952401758	"protein_coding"	"SET domain, bifurcated 1 [Source:MGI Symbol;Acc:MGI:1934229]"	84505	"no_sig"
"ENSMUSG00000028445.7"	"Enho"	-0.459552143372994	5.94114669678576	1.25665921621473	0.269036128814998	"protein_coding"	"energy homeostasis associated [Source:MGI Symbol;Acc:MGI:1916888]"	69638	"no_sig"
"ENSMUSG00000031360.14"	"Ctps2"	1.05098525843249	3.64076824319423	1.25641805134167	0.269081366205851	"protein_coding"	"cytidine 5'-triphosphate synthase 2 [Source:MGI Symbol;Acc:MGI:1933185]"	55936	"no_sig"
"ENSMUSG00000019774.8"	"Mtrf1l"	-1.46092661160792	2.58333961768021	1.25498312444715	0.269350729879736	"protein_coding"	"mitochondrial translational release factor 1-like [Source:MGI Symbol;Acc:MGI:1918830]"	108853	"no_sig"
"ENSMUSG00000004945.15"	"Tmem242"	0.556424979183395	5.5262600676004	1.25466780878139	0.269409967143413	"protein_coding"	"transmembrane protein 242 [Source:MGI Symbol;Acc:MGI:1917794]"	70544	"no_sig"
"ENSMUSG00000020346.16"	"Mgat1"	-0.45320495206858	6.01803069994224	1.25230886725768	0.269853664446417	"protein_coding"	"mannoside acetylglucosaminyltransferase 1 [Source:MGI Symbol;Acc:MGI:96973]"	17308	"no_sig"
"ENSMUSG00000038084.16"	"Opa1"	-0.40090171233844	6.50104668232515	1.25195660607273	0.269920002358926	"protein_coding"	"OPA1, mitochondrial dynamin like GTPase [Source:MGI Symbol;Acc:MGI:1921393]"	74143	"no_sig"
"ENSMUSG00000000275.16"	"Trim25"	-0.557914015084556	5.15595395962163	1.25180174559364	0.269949172350514	"protein_coding"	"tripartite motif-containing 25 [Source:MGI Symbol;Acc:MGI:102749]"	217069	"no_sig"
"ENSMUSG00000055531.12"	"Cpsf6"	0.503496998103544	5.53734680815634	1.25164974399296	0.269977807772919	"protein_coding"	"cleavage and polyadenylation specific factor 6 [Source:MGI Symbol;Acc:MGI:1913948]"	432508	"no_sig"
"ENSMUSG00000035834.11"	"Polr3g"	-0.410102702146592	6.96163082803486	1.25102491107718	0.270095560386878	"protein_coding"	"polymerase (RNA) III (DNA directed) polypeptide G [Source:MGI Symbol;Acc:MGI:1914736]"	67486	"no_sig"
"ENSMUSG00000006095.12"	"Tbcb"	0.416592319322893	7.36578918084359	1.25496528334448	0.270100277319631	"protein_coding"	"tubulin folding cofactor B [Source:MGI Symbol;Acc:MGI:1913661]"	66411	"no_sig"
"ENSMUSG00000041396.13"	"Mettl18"	-1.09754632001224	3.45132767988526	1.25039175982176	0.27021494794016	"protein_coding"	"methyltransferase like 18 [Source:MGI Symbol;Acc:MGI:1917212]"	69962	"no_sig"
"ENSMUSG00000059173.19"	"Pde1a"	-1.03941778906225	3.72314412306849	1.25008305831119	0.270273181553522	"protein_coding"	"phosphodiesterase 1A, calmodulin-dependent [Source:MGI Symbol;Acc:MGI:1201792]"	18573	"no_sig"
"ENSMUSG00000053080.10"	"2700081O15Rik"	-0.574683845847051	5.03468152873093	1.2478003013306	0.270704302951754	"protein_coding"	"RIKEN cDNA 2700081O15 gene [Source:MGI Symbol;Acc:MGI:1919667]"	108899	"no_sig"
"ENSMUSG00000037965.14"	"Zc3h7a"	0.654979972935389	4.91214790582354	1.2476330632961	0.270735922257074	"protein_coding"	"zinc finger CCCH type containing 7 A [Source:MGI Symbol;Acc:MGI:2445044]"	106205	"no_sig"
"ENSMUSG00000063052.9"	"Lrrc40"	1.01489057858758	3.81174489457535	1.24743869283921	0.270772677391628	"protein_coding"	"leucine rich repeat containing 40 [Source:MGI Symbol;Acc:MGI:1914394]"	67144	"no_sig"
"ENSMUSG00000036955.16"	"Kifbp"	0.537628696457168	5.30015725334356	1.24723686424988	0.270810849635222	"protein_coding"	"kinesin family binding protein [Source:MGI Symbol;Acc:MGI:1919570]"	72320	"no_sig"
"ENSMUSG00000028032.13"	"Papss1"	0.486381031811676	5.57493331221958	1.24622742498785	0.27100187075675	"protein_coding"	"3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:MGI Symbol;Acc:MGI:1330587]"	23971	"no_sig"
"ENSMUSG00000063439.7"	"B9d2"	-1.07885455095542	3.71728818570979	1.24612990606208	0.27102033391405	"protein_coding"	"B9 protein domain 2 [Source:MGI Symbol;Acc:MGI:2387643]"	232987	"no_sig"
"ENSMUSG00000036285.10"	"Noa1"	0.765642751951708	4.26237016264212	1.24569865794597	0.271102001066664	"protein_coding"	"nitric oxide associated 1 [Source:MGI Symbol;Acc:MGI:1914306]"	56412	"no_sig"
"ENSMUSG00000047022.18"	"Mipol1"	1.32652727505022	2.87908407708568	1.24409527117123	0.271405918426626	"protein_coding"	"mirror-image polydactyly 1 [Source:MGI Symbol;Acc:MGI:1920740]"	73490	"no_sig"
"ENSMUSG00000003032.8"	"Klf4"	0.939271926443076	3.95099109798907	1.24285425672938	0.271641450048144	"protein_coding"	"Kruppel-like factor 4 (gut) [Source:MGI Symbol;Acc:MGI:1342287]"	16600	"no_sig"
"ENSMUSG00000031913.9"	"Vps4a"	0.39449102749023	6.33663758556451	1.24265683978918	0.271678941965457	"protein_coding"	"vacuolar protein sorting 4A [Source:MGI Symbol;Acc:MGI:1890520]"	116733	"no_sig"
"ENSMUSG00000023942.15"	"Slc29a1"	0.557277958754519	5.16025750929505	1.24233346690258	0.271740368858696	"protein_coding"	"solute carrier family 29 (nucleoside transporters), member 1 [Source:MGI Symbol;Acc:MGI:1927073]"	63959	"no_sig"
"ENSMUSG00000020921.6"	"Tmem101"	-0.607182253513007	5.06945173805776	1.24182985228814	0.271836069491265	"protein_coding"	"transmembrane protein 101 [Source:MGI Symbol;Acc:MGI:1923797]"	76547	"no_sig"
"ENSMUSG00000059146.12"	"Ntrk3"	0.395881974476632	6.59590435625832	1.24153472635671	0.271892171691138	"protein_coding"	"neurotrophic tyrosine kinase, receptor, type 3 [Source:MGI Symbol;Acc:MGI:97385]"	18213	"no_sig"
"ENSMUSG00000028439.14"	"Fam219a"	0.432622477212547	6.2438257499655	1.2408145745925	0.272029132065317	"protein_coding"	"family with sequence similarity 219, member A [Source:MGI Symbol;Acc:MGI:1919151]"	71901	"no_sig"
"ENSMUSG00000056204.8"	"Pgpep1"	0.690327967644896	4.69782582440258	1.24007857516871	0.272169198141853	"protein_coding"	"pyroglutamyl-peptidase I [Source:MGI Symbol;Acc:MGI:1913772]"	66522	"no_sig"
"ENSMUSG00000022112.14"	"Gpc5"	-1.3470606293367	2.79293804047965	1.23993265964891	0.272196977957566	"protein_coding"	"glypican 5 [Source:MGI Symbol;Acc:MGI:1194894]"	103978	"no_sig"
"ENSMUSG00000042359.18"	"Osbpl6"	0.602702733673479	4.88645468457098	1.23775448447688	0.272612099452399	"protein_coding"	"oxysterol binding protein-like 6 [Source:MGI Symbol;Acc:MGI:2139014]"	99031	"no_sig"
"ENSMUSG00000028458.12"	"Tesk1"	0.77940459007641	4.32611968986567	1.23726317420085	0.272705847104672	"protein_coding"	"testis specific protein kinase 1 [Source:MGI Symbol;Acc:MGI:1201675]"	21754	"no_sig"
"ENSMUSG00000046785.8"	"Epm2aip1"	0.539648886693166	5.3479852583135	1.2371268482107	0.272731867029082	"protein_coding"	"EPM2A (laforin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1925031]"	77781	"no_sig"
"ENSMUSG00000035295.10"	"Wdr38"	1.49491708489865	2.43311404283727	1.23609056702382	0.27292976188774	"protein_coding"	"WD repeat domain 38 [Source:MGI Symbol;Acc:MGI:1923896]"	76646	"no_sig"
"ENSMUSG00000034850.15"	"Tmem127"	-0.452498737245959	6.034337503453	1.23606501257831	0.272934644263556	"protein_coding"	"transmembrane protein 127 [Source:MGI Symbol;Acc:MGI:1916720]"	69470	"no_sig"
"ENSMUSG00000078348.4"	"Sf3b5"	0.409370584232228	6.49980670832869	1.23544977608053	0.273052223952448	"protein_coding"	"splicing factor 3b, subunit 5 [Source:MGI Symbol;Acc:MGI:1913375]"	66125	"no_sig"
"ENSMUSG00000032346.7"	"Ooep"	1.27745723219961	3.06497424002272	1.235136543663	0.273112111803335	"protein_coding"	"oocyte expressed protein [Source:MGI Symbol;Acc:MGI:1915218]"	67968	"no_sig"
"ENSMUSG00000004748.5"	"Mtfp1"	-1.11820020289052	3.37934496341607	1.23476729543966	0.273182731217022	"protein_coding"	"mitochondrial fission process 1 [Source:MGI Symbol;Acc:MGI:1916686]"	67900	"no_sig"
"ENSMUSG00000045838.8"	"Ccdc9b"	-1.06785535256593	3.47196150905981	1.23300400806912	0.273520287835768	"protein_coding"	"coiled-coil domain containing 9B [Source:MGI Symbol;Acc:MGI:2685199]"	214239	"no_sig"
"ENSMUSG00000071324.11"	"Armc2"	1.08327920957904	3.40353805837875	1.23199862389337	0.273712995142564	"protein_coding"	"armadillo repeat containing 2 [Source:MGI Symbol;Acc:MGI:1916449]"	213402	"no_sig"
"ENSMUSG00000000605.9"	"Clcn4"	0.354228771304363	7.33986340304683	1.23123804181526	0.273858896215758	"protein_coding"	"chloride channel, voltage-sensitive 4 [Source:MGI Symbol;Acc:MGI:104571]"	12727	"no_sig"
"ENSMUSG00000052419.7"	"2610001J05Rik"	0.379523984159875	7.31221141477086	1.23105265386334	0.273894474043458	"protein_coding"	"RIKEN cDNA 2610001J05 gene [Source:MGI Symbol;Acc:MGI:1913770]"	66520	"no_sig"
"ENSMUSG00000049755.14"	"Zfp672"	-0.880276290898803	3.94646080660695	1.23103216124949	0.273898407149545	"protein_coding"	"zinc finger protein 672 [Source:MGI Symbol;Acc:MGI:2442105]"	319475	"no_sig"
"ENSMUSG00000056260.15"	"Lrif1"	0.77054396513666	4.39657472213214	1.2299540388717	0.274105431728974	"protein_coding"	"ligand dependent nuclear receptor interacting factor 1 [Source:MGI Symbol;Acc:MGI:2445214]"	321000	"no_sig"
"ENSMUSG00000030314.16"	"Atg7"	1.03281312709818	3.73674695704021	1.22960714087431	0.274172087114303	"protein_coding"	"autophagy related 7 [Source:MGI Symbol;Acc:MGI:1921494]"	74244	"no_sig"
"ENSMUSG00000002409.18"	"Dyrk1b"	-1.09546230371621	3.49172944800254	1.22886520738569	0.274314717526993	"protein_coding"	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b [Source:MGI Symbol;Acc:MGI:1330302]"	13549	"no_sig"
"ENSMUSG00000032952.11"	"Ap4b1"	0.77233948933969	4.2809289326045	1.22715940019025	0.274643007588465	"protein_coding"	"adaptor-related protein complex AP-4, beta 1 [Source:MGI Symbol;Acc:MGI:1337130]"	67489	"no_sig"
"ENSMUSG00000036860.14"	"Mrpl55"	0.693241896196617	4.71518586238743	1.22667291764525	0.274736726150022	"protein_coding"	"mitochondrial ribosomal protein L55 [Source:MGI Symbol;Acc:MGI:1914462]"	67212	"no_sig"
"ENSMUSG00000020956.14"	"Dtd2"	1.42164089096717	2.49925109069553	1.22410348274632	0.275232400738735	"protein_coding"	"D-tyrosyl-tRNA deacylase 2 [Source:MGI Symbol;Acc:MGI:1923485]"	328092	"no_sig"
"ENSMUSG00000004665.10"	"Cnn2"	-1.39702985394337	2.5943169252609	1.22343811993902	0.275360945242705	"protein_coding"	"calponin 2 [Source:MGI Symbol;Acc:MGI:105093]"	12798	"no_sig"
"ENSMUSG00000039176.17"	"Polg"	-0.641461983811019	4.67590791968241	1.22245098267692	0.27555179765144	"protein_coding"	"polymerase (DNA directed), gamma [Source:MGI Symbol;Acc:MGI:1196389]"	18975	"no_sig"
"ENSMUSG00000047881.14"	"Rell1"	-0.672171500188235	4.56110529006348	1.22182412363032	0.275673082794873	"protein_coding"	"RELT-like 1 [Source:MGI Symbol;Acc:MGI:2140767]"	100532	"no_sig"
"ENSMUSG00000091002.2"	"Tcerg1l"	0.848998537694261	4.02841814080655	1.22133099925281	0.275768541302066	"protein_coding"	"transcription elongation regulator 1-like [Source:MGI Symbol;Acc:MGI:1917821]"	70571	"no_sig"
"ENSMUSG00000057219.11"	"Armc7"	-1.33981159709779	2.69884624157917	1.22090524523657	0.275850992662995	"protein_coding"	"armadillo repeat containing 7 [Source:MGI Symbol;Acc:MGI:2679719]"	276905	"no_sig"
"ENSMUSG00000045980.13"	"Tmem104"	1.08169011954211	3.47776812812241	1.22084921391614	0.275861846037669	"protein_coding"	"transmembrane protein 104 [Source:MGI Symbol;Acc:MGI:2444222]"	320534	"no_sig"
"ENSMUSG00000030649.18"	"Anapc15"	1.33347177706192	2.88391540103319	1.22041632615154	0.275945715823554	"protein_coding"	"anaphase promoting complex C subunit 15 [Source:MGI Symbol;Acc:MGI:1922680]"	75430	"no_sig"
"ENSMUSG00000027198.16"	"Ext2"	-0.593924525434341	4.94801292612738	1.22022379177133	0.275983028954026	"protein_coding"	"exostosin glycosyltransferase 2 [Source:MGI Symbol;Acc:MGI:108050]"	14043	"no_sig"
"ENSMUSG00000043017.9"	"Ptgir"	-0.433078513351637	6.22227294048937	1.22021507656127	0.275984718114431	"protein_coding"	"prostaglandin I receptor (IP) [Source:MGI Symbol;Acc:MGI:99535]"	19222	"no_sig"
"ENSMUSG00000033352.11"	"Map2k4"	-0.361335760644794	6.94278479108469	1.22019428604236	0.27598874773518	"protein_coding"	"mitogen-activated protein kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1346869]"	26398	"no_sig"
"ENSMUSG00000056071.12"	"S100a9"	0.451498315535726	6.20914452725758	1.21994975584167	0.276036148310354	"protein_coding"	"S100 calcium binding protein A9 (calgranulin B) [Source:MGI Symbol;Acc:MGI:1338947]"	20202	"no_sig"
"ENSMUSG00000032322.14"	"Pstpip1"	1.13816748801816	3.42044133646168	1.21894455966983	0.276231109493307	"protein_coding"	"proline-serine-threonine phosphatase-interacting protein 1 [Source:MGI Symbol;Acc:MGI:1321396]"	19200	"no_sig"
"ENSMUSG00000026771.14"	"Spopl"	-0.833410839855273	3.99081954395455	1.21800653269682	0.276413203471701	"protein_coding"	"speckle-type BTB/POZ protein-like [Source:MGI Symbol;Acc:MGI:1924107]"	76857	"no_sig"
"ENSMUSG00000027559.5"	"Car3"	0.427320553265233	6.05541951914285	1.21690549937344	0.276627138896128	"protein_coding"	"carbonic anhydrase 3 [Source:MGI Symbol;Acc:MGI:88270]"	12350	"no_sig"
"ENSMUSG00000063383.5"	"Zfp947"	-1.31479291668371	3.19938345974266	1.21682551053666	0.276642689400902	"protein_coding"	"zinc finger protein 947 [Source:MGI Symbol;Acc:MGI:3646759]"	210853	"no_sig"
"ENSMUSG00000028676.17"	"Srsf10"	-0.499752347072149	5.44025859403819	1.2166056926748	0.2766854296668	"protein_coding"	"serine and arginine-rich splicing factor 10 [Source:MGI Symbol;Acc:MGI:1333805]"	14105	"no_sig"
"ENSMUSG00000027330.16"	"Cdc25b"	0.918251496010961	3.79143666535177	1.21604999426109	0.276793514901831	"protein_coding"	"cell division cycle 25B [Source:MGI Symbol;Acc:MGI:99701]"	12531	"no_sig"
"ENSMUSG00000030706.17"	"Mrpl48"	0.438837848554836	6.15033538619277	1.21575047002434	0.276851796022795	"protein_coding"	"mitochondrial ribosomal protein L48 [Source:MGI Symbol;Acc:MGI:1289321]"	52443	"no_sig"
"ENSMUSG00000078941.9"	"Ak6"	-0.557779109862072	5.57063631154	1.21696443253859	0.276996507530928	"protein_coding"	"adenylate kinase 6 [Source:MGI Symbol;Acc:MGI:5510732]"	108143	"no_sig"
"ENSMUSG00000028919.11"	"Arhgef19"	1.3917139996996	2.70238818310502	1.21475995406102	0.277044642616975	"protein_coding"	"Rho guanine nucleotide exchange factor (GEF) 19 [Source:MGI Symbol;Acc:MGI:1925912]"	213649	"no_sig"
"ENSMUSG00000026672.11"	"Optn"	-0.470865174517152	5.68378830013219	1.21448397433049	0.277098404890512	"protein_coding"	"optineurin [Source:MGI Symbol;Acc:MGI:1918898]"	71648	"no_sig"
"ENSMUSG00000068747.14"	"Sort1"	-0.769292505121249	4.17436434708172	1.2143417561671	0.277126114988189	"protein_coding"	"sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015]"	20661	"no_sig"
"ENSMUSG00000040037.13"	"Negr1"	-0.800159876384219	4.43024613854569	1.21417995616535	0.277157644811	"protein_coding"	"neuronal growth regulator 1 [Source:MGI Symbol;Acc:MGI:2444846]"	320840	"no_sig"
"ENSMUSG00000042772.15"	"Smg7"	-0.395429225375963	6.78228004348667	1.21304020923527	0.277379877759793	"protein_coding"	"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans) [Source:MGI Symbol;Acc:MGI:2682334]"	226517	"no_sig"
"ENSMUSG00000002083.13"	"Bbc3"	1.08914593743109	3.75481585906131	1.21370175752092	0.277402084321521	"protein_coding"	"BCL2 binding component 3 [Source:MGI Symbol;Acc:MGI:2181667]"	170770	"no_sig"
"ENSMUSG00000044066.14"	"Cep68"	-0.677807997280016	4.54920953167926	1.20992673344226	0.277988133078461	"protein_coding"	"centrosomal protein 68 [Source:MGI Symbol;Acc:MGI:2667663]"	216543	"no_sig"
"ENSMUSG00000026317.7"	"Cln8"	0.57851355442579	5.01457755316755	1.20951063266217	0.27806955409914	"protein_coding"	"CLN8 transmembrane ER and ERGIC protein [Source:MGI Symbol;Acc:MGI:1349447]"	26889	"no_sig"
"ENSMUSG00000037434.7"	"Slc30a1"	0.995935825085848	3.87683571022611	1.20940501480695	0.278090225910669	"protein_coding"	"solute carrier family 30 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345281]"	22782	"no_sig"
"ENSMUSG00000020717.19"	"Pecam1"	-1.23345390030694	3.0746773439794	1.20931527245655	0.278107792088411	"protein_coding"	"platelet/endothelial cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97537]"	18613	"no_sig"
"ENSMUSG00000074743.4"	"Thbd"	0.913190824957988	3.93648266635366	1.20897517262282	0.278174376302639	"protein_coding"	"thrombomodulin [Source:MGI Symbol;Acc:MGI:98736]"	21824	"no_sig"
"ENSMUSG00000042750.7"	"Bex2"	-0.329636119338317	10.507938966107	1.20878441814003	0.278211730948602	"protein_coding"	"brain expressed X-linked 2 [Source:MGI Symbol;Acc:MGI:1338017]"	12069	"no_sig"
"ENSMUSG00000068290.11"	"Ddrgk1"	-0.416734714560214	6.16059175014213	1.20848505076233	0.278270367890476	"protein_coding"	"DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256]"	77006	"no_sig"
"ENSMUSG00000020109.13"	"Dnajb12"	-0.88142561081029	4.01633000551514	1.20743312922142	0.278476534152731	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member B12 [Source:MGI Symbol;Acc:MGI:1931881]"	56709	"no_sig"
"ENSMUSG00000029064.15"	"Gnb1"	0.343917579274919	9.06536320896036	1.20612246551342	0.278733688105613	"protein_coding"	"guanine nucleotide binding protein (G protein), beta 1 [Source:MGI Symbol;Acc:MGI:95781]"	14688	"no_sig"
"ENSMUSG00000059325.14"	"Hopx"	-0.597591882345579	7.10140990603035	1.25631830720055	0.278961883574462	"protein_coding"	"HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]"	74318	"no_sig"
"ENSMUSG00000090258.7"	"Churc1"	-0.857461171374367	4.91996347546535	1.22887541865505	0.279127834646355	"protein_coding"	"churchill domain containing 1 [Source:MGI Symbol;Acc:MGI:1923684]"	211151	"no_sig"
"ENSMUSG00000023883.13"	"Phf10"	-0.677629214803947	4.73600615458731	1.2026404520589	0.279418359150323	"protein_coding"	"PHD finger protein 10 [Source:MGI Symbol;Acc:MGI:1919307]"	72057	"no_sig"
"ENSMUSG00000039678.12"	"Tbc1d13"	-0.419415132268815	6.27550728024602	1.20173605060879	0.279596548683697	"protein_coding"	"TBC1 domain family, member 13 [Source:MGI Symbol;Acc:MGI:2385326]"	70296	"no_sig"
"ENSMUSG00000030428.16"	"Ttyh1"	0.558034428748945	5.15438803556417	1.19929860909553	0.280077519054409	"protein_coding"	"tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]"	57776	"no_sig"
"ENSMUSG00000018604.18"	"Tbx3"	0.937346903827231	3.85377687356407	1.19819541960752	0.280295559528906	"protein_coding"	"T-box 3 [Source:MGI Symbol;Acc:MGI:98495]"	21386	"no_sig"
"ENSMUSG00000009293.17"	"Ube2g2"	-0.391310779624404	6.67628549278264	1.19761101657888	0.280411153366856	"protein_coding"	"ubiquitin-conjugating enzyme E2G 2 [Source:MGI Symbol;Acc:MGI:1343188]"	22213	"no_sig"
"ENSMUSG00000030350.8"	"Prmt8"	0.516351504498275	5.45098697166225	1.19738130610962	0.280456606599105	"protein_coding"	"protein arginine N-methyltransferase 8 [Source:MGI Symbol;Acc:MGI:3043083]"	381813	"no_sig"
"ENSMUSG00000035095.11"	"Fam167a"	-1.44028708450656	2.86356980871934	1.19705005830614	0.280522168036777	"protein_coding"	"family with sequence similarity 167, member A [Source:MGI Symbol;Acc:MGI:3606565]"	219148	"no_sig"
"ENSMUSG00000007039.12"	"Ddah2"	-0.533844803613228	5.40936306879545	1.1959686263651	0.280736346337354	"protein_coding"	"dimethylarginine dimethylaminohydrolase 2 [Source:MGI Symbol;Acc:MGI:1859016]"	51793	"no_sig"
"ENSMUSG00000040463.16"	"Mybbp1a"	0.643445819626647	4.71804359154402	1.19566432602524	0.280796651459396	"protein_coding"	"MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181]"	18432	"no_sig"
"ENSMUSG00000010277.7"	"2610507B11Rik"	-0.33872148546949	7.96605056753911	1.19464361220635	0.28099905555127	"protein_coding"	"RIKEN cDNA 2610507B11 gene [Source:MGI Symbol;Acc:MGI:1919753]"	72503	"no_sig"
"ENSMUSG00000022095.9"	"Fam160b2"	1.11990736626795	3.53070952162136	1.19452450623621	0.281022686194148	"protein_coding"	"family with sequence similarity 160, member B2 [Source:MGI Symbol;Acc:MGI:3036290]"	239170	"no_sig"
